endTime,artistName,trackName,msPlayed
2022-04-11 18:27,Billie Eilish,xanny,93214
2022-04-11 18:28,Jack Harlow,Way Out (feat. Big Sean),1927
2022-04-11 18:28,convolk,I fucked up,2530
2022-04-11 18:28,Big Sean,Lithuania (feat. Travis Scott),11215
2022-04-11 18:31,convolk,whatever it takes,217181
2022-04-11 18:33,Huncho Jack,Moon Rock,1207
2022-04-11 18:33,J. Cole,m y . l i f e (with 21 Savage & Morray),117962
2022-04-11 18:35,POORSTACY,make up,121413
2022-04-11 18:39,Lil Baby,Okay,216547
2022-04-11 18:40,Young Thug,Sin (feat. Jaden Smith),78023
2022-04-11 18:43,Rex Orange County,Loving Is Easy,155720
2022-04-11 18:47,Drake,Controlla,245226
2022-04-11 18:50,Flipp Dinero,Leave Me Alone,603
2022-04-11 18:50,Future,Used to This (feat. Drake),1346
2022-04-11 18:50,guccihighwaters,i'm so sick of this,166315
2022-04-11 18:50,Lil Skies,Big Money,928
2022-04-11 18:50,J. Cole,FRIENDS (feat. kiLL edward),743
2022-04-11 18:50,SAFE,Paid In Full (feat. Playboi Carti),626
2022-04-11 18:53,Flipp Dinero,Leave Me Alone,195637
2022-04-11 18:54,The Weeknd,Hurt You,743
2022-04-11 18:54,Trippie Redd,Love Scars,882
2022-04-11 18:54,KYLE,Nothing 2 Lose,1253
2022-04-11 18:54,Drake,HYFR (Hell Ya Fucking Right),1346
2022-04-11 18:54,NAV,Taking Chances,1625
2022-04-11 18:54,Quality Control,My Dawg,998
2022-04-11 18:54,Migos,White Sand,1509
2022-04-11 18:54,Machine Gun Kelly,"Bullets With Names (feat. Young Thug, RJMrLA & Lil Duke)",743
2022-04-11 18:54,J. Cole,FRIENDS (feat. kiLL edward),71217
2022-04-11 18:54,Lil Yachty,Harley,812
2022-04-11 18:57,Quin Nfn,Stay Down,998
2022-04-11 18:57,Lil Durk,3 Headed Goat (feat. Lil Baby & Polo G),882
2022-04-11 18:57,Migos,White Sand,0
2022-04-11 18:57,Machine Gun Kelly,"Bullets With Names (feat. Young Thug, RJMrLA & Lil Duke)",169047
2022-04-11 18:57,Jermaine Elliott,Monster,1137
2022-04-11 19:00,Lil Durk,3 Headed Goat (feat. Lil Baby & Polo G),169531
2022-04-11 19:04,Quin Nfn,Stay Down,209715
2022-04-11 19:07,Lil Baby,Right On,213975
2022-04-11 19:08,$NOT,Doja,17447
2022-04-11 19:10,Mac Miller,Donald Trump,164522
2022-04-11 19:15,Rex Orange County,Never Enough,298520
2022-04-11 19:16,Polo G,Black Hearted,1137
2022-04-11 19:16,NAV,Tension,33537
2022-04-11 19:20,F$O Dinero,Blue Bills,232500
2022-04-11 19:23,Polo G,Black Hearted,190509
2022-04-11 19:25,Polo G,Toxic,131968
2022-04-11 19:26,Lil Skies,Name in the Sand,882
2022-04-11 19:26,PnB Rock,Rewind,58062
2022-04-11 19:26,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),673
2022-04-11 19:29,Lil Skies,Name in the Sand,168751
2022-04-11 19:30,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),43931
2022-04-11 19:33,Polo G,Black Hearted,190509
2022-04-11 19:36,Polo G,GANG GANG (with Lil Wayne),178775
2022-04-11 19:39,Polo G,RAPSTAR,165925
2022-04-11 19:42,Polo G,Finer Things,182386
2022-04-11 19:44,Polo G,Martin & Gina,132832
2022-04-11 19:47,Polo G,Go Stupid,165726
2022-04-11 19:50,Polo G,Heartless (feat. Mustard),204000
2022-04-11 19:52,iann dior,Holding On,126443
2022-04-11 19:52,Anderson .Paak,Heart Don't Stand a Chance,4748
2022-04-11 19:57,Anderson .Paak,Heart Don't Stand a Chance,5380
2022-04-11 20:07,HoodRich Pablo Juan,Just Vibe (feat. Gunna),890
2022-04-11 20:07,A Boogie Wit da Hoodie,Skeezers,470
2022-04-11 20:07,Rae Sremmurd,Touchscreen Navigation - From Swaecation,760
2022-04-11 20:07,POORSTACY,Without You,670
2022-04-11 20:07,POORSTACY,Without You,360
2022-04-11 20:07,The Weeknd,Loft Music,700
2022-04-11 20:07,The Weeknd,Loft Music,910
2022-04-11 20:07,Lil Tecca,All Star (with Lil Tjay),770
2022-04-11 20:07,Bankrol Hayden,Costa Rica (feat. The Kid LAROI) - Remix,1070
2022-04-11 20:10,HoodRich Pablo Juan,Just Vibe (feat. Gunna),165483
2022-04-11 20:13,A Boogie Wit da Hoodie,Skeezers,198053
2022-04-11 20:22,Polo G,Beautiful Pain (Losin My Mind),640
2022-04-11 20:22,EARTHGANG,Proud Of U (feat. Young Thug),560
2022-04-11 20:22,D. Savage,How Does It Feel,141002
2022-04-11 20:22,DaBaby,Masterpiece,1040
2022-04-11 20:23,Lil Pump,Off White,620
2022-04-11 20:23,NAV,Don't Need Friends (feat. Lil Baby),620
2022-04-11 20:23,Kanye West,Black Skinhead,930
2022-04-11 20:23,DJ Rell,Mood (feat. Lil Uzi Vert),1920
2022-04-11 20:23,Remi Wolf,Photo ID (with Dominic Fike),770
2022-04-11 20:25,Jay Critch,Quicker (feat. Offset),1660
2022-04-11 20:25,Lil Skies,I Know You (feat. Yung Pinch),1340
2022-04-11 20:25,Lil Skies,Lust,148410
2022-04-11 20:25,Polo G,GANG GANG (with Lil Wayne),1270
2022-04-11 20:25,XXXTENTACION,Everybody Dies In Their Nightmares,800
2022-04-11 20:25,XXXTENTACION,Everybody Dies In Their Nightmares,1350
2022-04-11 20:25,Lil Uzi Vert,Bean (Kobe) [feat. Chief Keef],820
2022-04-11 20:25,Joyner Lucas,Ramen & OJ,560
2022-04-11 20:25,Joyner Lucas,Ramen & OJ,5530
2022-04-11 20:28,Diplo,Wish,175273
2022-04-11 20:29,XXXTENTACION,Look At Me!,1050
2022-04-11 20:29,Polo G,Bloody Canvas,20496
2022-04-11 20:29,NAV,Know Me,7140
2022-04-11 20:30,Lil Mosey,Kamikaze,1080
2022-04-11 20:30,ScHoolboy Q,Dangerous (feat. Kid Cudi),1450
2022-04-11 20:30,Future,I'm so Groovy,54280
2022-04-11 20:32,Polo G,RAPSTAR,165925
2022-04-11 20:35,Quin Nfn,Poles,166954
2022-04-12 01:29,Drake,Controlla,710
2022-04-12 01:29,21 Savage,Rich Nigga Shit (feat. Young Thug),1700
2022-04-12 01:29,A Boogie Wit da Hoodie,Fall in Love,1050
2022-04-12 01:29,Drake,Crew Love,770
2022-04-12 01:29,Kota the Friend,Dragon,4410
2022-04-12 01:29,Pop Smoke,War,750
2022-04-12 01:29,Childish Gambino,3005,970
2022-04-12 01:33,Childish Gambino,3005,234215
2022-04-12 01:35,A Boogie Wit da Hoodie,Fall in Love,70424
2022-04-12 01:36,Conway the Machine,Scatter Brain (feat. Ludacris & JID),1440
2022-04-12 01:36,A$AP Ferg,Shabba (feat. A$AP Rocky),49300
2022-04-12 01:36,Bankrol Hayden,29,2020
2022-04-12 01:36,Young Thug,Ecstasy (feat. Machine Gun Kelly),120
2022-04-12 01:38,Conway the Machine,Scatter Brain (feat. Ludacris & JID),1240
2022-04-12 01:38,Bankrol Hayden,29,116715
2022-04-12 01:38,Young Thug,Ecstasy (feat. Machine Gun Kelly),7034
2022-04-12 01:38,Polo G,Last Man Standing,600
2022-04-12 01:38,Young Stoner Life,Solid (feat. Drake),7650
2022-04-12 01:38,Polo G,So Real,1080
2022-04-12 01:40,DaBaby,Today - Intro,137946
2022-04-12 01:43,"Tyler, The Creator",RUNNING OUT OF TIME,960
2022-04-12 01:43,NAV,Young Wheezy (with Gunna),1700
2022-04-12 01:43,iann dior,Pretty Girls,86993
2022-04-12 01:43,Future,Over Your Head,16880
2022-04-12 01:43,Huncho Jack,Saint Laurent Mask,5900
2022-04-12 01:43,Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),860
2022-04-12 01:43,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),780
2022-04-12 01:47,Moneybagg Yo,Me Vs Me,120210
2022-04-12 01:56,Travis Scott,way back,272500
2022-04-12 01:59,TOKYO’S REVENGE,GOODMORNINGTOKYO!,1170
2022-04-12 01:59,Drake,Laugh Now Cry Later (feat. Lil Durk),890
2022-04-12 01:59,Kanye West,Violent Crimes,750
2022-04-12 01:59,Kanye West,Gorgeous,890
2022-04-12 01:59,Lil Baby,2040,550
2022-04-12 01:59,Yung Bans,Round (feat. Juice WRLD),590
2022-04-12 01:59,The Weeknd,Scared To Live,610
2022-04-12 01:59,The Weeknd,Ordinary Life,1000
2022-04-12 01:59,Lil Yachty,Asshole (feat. Oliver Tree),1330
2022-04-12 01:59,The Weeknd,Sidewalks,960
2022-04-12 01:59,slowthai,terms (feat. Dominic Fike & Denzel Curry),550
2022-04-12 01:59,Lil Skies,Opps Want Me Dead,610
2022-04-12 01:59,JID,Off Deez (with J. Cole),1500
2022-04-12 01:59,21 Savage,Ghostface Killers (feat. Travis Scott),1110
2022-04-12 01:59,Kanye West,Mercy,1240
2022-04-12 01:59,NAV,A$AP Ferg,159919
2022-04-12 01:59,The Weeknd,I Was Never There,2290
2022-04-12 02:02,DaBaby,NO DRIBBLE (feat. Stunna 4 Vegas),162680
2022-04-12 02:04,NLE Choppa,Camelot,148759
2022-04-12 02:06,J.I.S.A.N,Vitamins,73848
2022-04-12 02:08,iann dior,don't wanna believe,112000
2022-04-12 02:09,Never Broke Again,4 Eyes,38212
2022-04-12 02:15,Travis Scott,sdp interlude,41950
2022-04-12 02:18,G Herbo,T.O.P.,5900
2022-04-12 02:18,Kid Cudi,Mr. Rager,177410
2022-04-12 02:19,Oliver Francis,OZZY,960
2022-04-12 02:19,Lil Yachty,Split/Whole Time,770
2022-04-12 02:19,khai dreams,Sunkissed,980
2022-04-12 02:19,SSGKobe,Calabasas,610
2022-04-12 02:23,Young Thug,Mannequin Challenge (feat. Juice WRLD),1210
2022-04-12 02:23,blackbear,I miss the old u,650
2022-04-12 02:23,A$AP Mob,"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",790
2022-04-12 02:23,Gunna,Same Yung Nigga (feat. Playboi Carti),620
2022-04-12 02:23,Pop Smoke,Shake The Room (feat. Quavo),1100
2022-04-12 02:23,$NOT,Moon & Stars (feat. Maggie Lindemann),1000
2022-04-12 02:23,Lil Yachty,Split/Whole Time,239314
2022-04-12 02:23,Lil Uzi Vert,That's a Rack,750
2022-04-12 02:23,khai dreams,Sunkissed,38385
2022-04-12 02:23,BROCKHAMPTON,NO HALO,920
2022-04-12 02:23,Kanye West,No More Parties In LA,790
2022-04-12 02:23,Daniel Caesar,Best Part (feat. H.E.R.),1000
2022-04-12 02:26,A Boogie Wit da Hoodie,Luv Is Art (feat. Lil Uzi Vert),1010
2022-04-12 02:26,A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",184030
2022-04-12 02:26,A$AP Mob,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",570
2022-04-12 02:26,A Boogie Wit da Hoodie,Come Closer (feat. Queen Naija),1120
2022-04-12 02:26,Metro Boomin,Space Cadet (feat. Gunna),1030
2022-04-12 02:26,XXXTENTACION,YuNg BrAtZ,580
2022-04-12 02:26,Kendrick Lamar,A.D.H.D,910
2022-04-12 02:26,Drake,Take Care,680
2022-04-12 02:27,The Weeknd,After Hours,1440
2022-04-12 02:29,Yung Bans,Waterslide (feat. Lil Skies),870
2022-04-12 02:29,Lil Durk,3 Headed Goat (feat. Lil Baby & Polo G),990
2022-04-12 02:29,Lil Uzi Vert,New Patek,154270
2022-04-12 02:29,Drake,Gyalchester,650
2022-04-12 02:29,Huncho Jack,Dubai Shit,990
2022-04-12 02:29,Rich The Kid,Plug Walk,710
2022-04-12 02:33,Juice WRLD,Feeling,201920
2022-04-12 02:36,Johnny Rain,NINA,670
2022-04-12 02:36,Kendrick Lamar,HiiiPower,640
2022-04-12 02:36,A Boogie Wit da Hoodie,Glasses,760
2022-04-12 02:36,The Weeknd,Heartless,860
2022-04-12 02:36,The Weeknd,Party Monster,1220
2022-04-12 02:36,Playboi Carti,Foreign,910
2022-04-12 02:36,XanMan,Point,980
2022-04-12 02:36,Kanye West,Off The Grid,1140
2022-04-12 02:36,Future,Low Life (feat. The Weeknd),850
2022-04-12 02:36,Post Malone,Hit This Hard,760
2022-04-12 02:36,Young Thug,Lil Baby,86019
2022-04-12 02:36,NAV,Tussin (feat. Young Thug),1010
2022-04-12 02:36,Lil Uzi Vert,Money Spread (feat. Young Nudy),860
2022-04-12 02:39,G Herbo,PTSD,217520
2022-04-12 02:44,J. Cole,Foldin Clothes,450
2022-04-12 02:44,iann dior,Darkside,1690
2022-04-12 02:44,Jack Harlow,Face Of My City (feat. Lil Baby),4120
2022-04-12 02:44,Drake,Signs,320
2022-04-12 02:44,DaBaby,ROCKSTAR (feat. Roddy Ricch),1140
2022-04-12 02:44,blackbear,hot girl bummer,1220
2022-04-12 02:44,Gunna,On A Mountain,680
2022-04-12 02:44,Luh Kel,Pull Up,2810
2022-04-12 02:44,Young Thug,Bubbly (with Drake & Travis Scott),88450
2022-04-12 02:44,A Boogie Wit da Hoodie,Look Back at It,1240
2022-04-12 02:44,Gunna,Idk Why,960
2022-04-12 02:44,Lil Baby,Underdog (Lil Baby & Gunna),1030
2022-04-12 02:44,Drake,Jungle,740
2022-04-12 02:44,Big Scarr,Ballin In LA (feat. Gucci Mane & Pooh Shiesty),970
2022-04-12 02:44,J. Cole,m y . l i f e (with 21 Savage & Morray),320
2022-04-12 02:44,Gucci Mane,Curve (feat. The Weeknd),450
2022-04-12 02:44,Rod Wave,Rags2Riches 2 (feat. Lil Baby),880
2022-04-12 02:44,Post Malone,Congratulations,620
2022-04-12 02:44,Nipsey Hussle,Dedication (feat. Kendrick Lamar),410
2022-04-12 02:44,Post Malone,rockstar (feat. 21 Savage),750
2022-04-12 02:44,DaBaby,VIBEZ,480
2022-04-12 02:47,Juice WRLD,I'll Be Fine,154270
2022-04-12 02:49,Lil Baby,Yes Indeed,120800
2022-04-12 18:10,Migos,Walk It Talk It,570
2022-04-12 18:10,A Boogie Wit da Hoodie,7 Mac 11's,470
2022-04-12 18:10,Wiz Khalifa,Remember You (feat. The Weeknd),480
2022-04-12 18:15,Migos,Walk It Talk It,276147
2022-04-12 18:16,A Boogie Wit da Hoodie,7 Mac 11's,10812
2022-04-12 18:21,Lil Tjay,F.N,420
2022-04-12 18:21,Young Thug,Bad Bad Bad (feat. Lil Baby),680
2022-04-12 18:21,Polo G,Martin & Gina,580
2022-04-12 18:21,A Boogie Wit da Hoodie,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",2720
2022-04-12 18:21,Pop Smoke,Gangstas,680
2022-04-12 18:23,Coi Leray,BIG PURR (Prrdd) (feat. Pooh Shiesty),2240
2022-04-12 18:23,Kent Jones,Don't Mind,1370
2022-04-12 18:23,Lil Tjay,F.N,11597
2022-04-12 18:23,convolk,tie me to the train tracks,1100
2022-04-12 18:23,ronsocold,Novacane (feat. Yung Bans),1920
2022-04-12 18:23,Polo G,Chosen 1,1060
2022-04-12 18:23,Juice WRLD,End Of The Road,1020
2022-04-12 18:23,XXXTENTACION,BAD!,850
2022-04-12 18:23,Polo G,Martin & Gina,132832
2022-04-12 18:23,2KBABY,OLD STREETS (feat. Lil Durk) - Remix,2660
2022-04-12 18:24,Don Toliver,Euphoria (feat. Travis Scott & Kaash Paige),2910
2022-04-12 18:24,Chief Keef,Love Sosa,1280
2022-04-12 18:24,Tee Grizzley,Light (feat. Lil Yachty),1160
2022-04-12 18:24,Xavier Weeks,Rambo,730
2022-04-12 18:24,Lil Uzi Vert,Come This Way,900
2022-04-12 18:24,JAY-Z,Run This Town,1040
2022-04-12 18:24,Bankrol Hayden,Drop A Tear (feat. Lil Baby),960
2022-04-12 18:24,Young Thug,Relationship (feat. Future),1630
2022-04-12 18:24,Juice WRLD,Used To,790
2022-04-12 18:24,A Boogie Wit da Hoodie,Say A',1600
2022-04-12 18:24,YoungBoy Never Broke Again,Green Dot,1340
2022-04-12 18:24,Shelley FKA DRAM,Cash Machine,650
2022-04-12 18:24,Post Malone,Money Made Me Do It,1000
2022-04-12 18:24,DJ Khaled,"Jealous (feat. Chris Brown, Lil Wayne & Big Sean)",1070
2022-04-12 18:24,NAV,Turks (feat. Travis Scott),7590
2022-04-12 18:24,Playboi Carti,Lame Niggaz,930
2022-04-12 18:24,Polo G,No Return (with The Kid LAROI & Lil Durk),1060
2022-04-12 18:26,Gunna,south to west,122693
2022-04-12 18:27,DaBaby,Goin Baby,38256
2022-04-12 18:27,Polo G,Wishing For A Hero (feat. BJ The Chicago Kid),510
2022-04-12 18:28,Tee Grizzley,How Many,106790
2022-04-12 20:17,Train,"Hey, Soul Sister",216773
2022-04-12 20:21,Clean Bandit,Higher (feat. iann dior),203953
2022-04-12 20:24,Mac Miller,Knock Knock,202806
2022-04-12 20:25,NEIKED,Better Days (NEIKED x Mae Muller x Polo G),51632
2022-04-12 21:20,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),460
2022-04-12 21:20,Internet Money,JETSKI (feat. Lil Mosey & Lil Tecca),3160
2022-04-12 21:20,Lil Baby,Okay,410
2022-04-12 21:20,Rich The Kid,Tic Toc (with Tory Lanez),360
2022-04-12 21:20,convolk,Swan Dive,6560
2022-04-12 21:20,Travis Scott,lose,910
2022-04-12 21:20,Juice WRLD,HeMotions,540
2022-04-12 21:20,Travis Scott,A-Team,1180
2022-04-12 21:20,Lil Skies,Ok 4 Now,690
2022-04-12 21:20,Travis Scott,"FRANCHISE (feat. Future, Young Thug & M.I.A.) - REMIX",960
2022-04-12 21:20,G Herbo,Cry No More,350
2022-04-12 21:20,Khalid,Location,540
2022-04-12 21:20,Khalid,Location,510
2022-04-12 21:20,Joji,YEAH RIGHT,520
2022-04-12 21:20,Future,WIFI LIT,420
2022-04-12 21:20,88GLAM,Racks (feat. Gunna),870
2022-04-12 21:20,Lil Uzi Vert,P2,520
2022-04-12 21:20,H.E.R.,Could've Been (feat. Bryson Tiller),530
2022-04-12 21:20,L0key Wavey,Vibe Till We Feel It,540
2022-04-12 21:20,L0key Wavey,Vibe Till We Feel It,820
2022-04-12 21:20,L0key Wavey,Vibe Till We Feel It,110
2022-04-12 21:20,Wiz Khalifa,The Thrill,244349
2022-04-12 21:23,Rae Sremmurd,This Could Be Us,1190
2022-04-12 21:23,21 Savage,Emergency (feat. Gunna & Young Thug),900
2022-04-12 21:23,Khalid,Location,480
2022-04-12 21:23,Lil Nas X,Panini - DaBaby Remix,850
2022-04-12 21:23,Huncho Jack,How U Feel,690
2022-04-12 21:23,No Savage,Angels & Gangstaz,600
2022-04-12 21:23,Post Malone,Wow.,1870
2022-04-12 21:23,L0key Wavey,Vibe Till We Feel It,197360
2022-04-12 21:23,Young Thug,The London (feat. J. Cole & Travis Scott),960
2022-04-12 21:23,blackbear,idfc,950
2022-04-12 21:23,Lil Durk,Still Trappin',960
2022-04-12 21:27,Rae Sremmurd,This Could Be Us,206306
2022-04-12 21:29,Post Malone,Wow.,149546
2022-04-12 22:32,Rich The Kid,No Question (feat Future),87070
2022-04-12 22:34,Joey Bada$$,Love Is Only a Feeling,152041
2022-04-12 22:35,Trippie Redd,Rich MF (feat. Polo G & Lil Durk),12645
2022-04-12 22:35,French Montana,Unforgettable,859
2022-04-12 22:35,NexXthursday,Sway (feat. Quavo & Lil Yachty),673
2022-04-12 22:39,French Montana,Unforgettable,233901
2022-04-12 22:41,NexXthursday,Sway (feat. Quavo & Lil Yachty),150654
2022-04-12 22:45,Kanye West,Heartless,211000
2022-04-12 22:48,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),221746
2022-04-12 22:52,The Weeknd,The Hills,242253
2022-04-12 22:55,Lil Nas X,Rodeo,158706
2022-04-12 22:59,Internet Money,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",224042
2022-04-12 23:02,Metro Boomin,Overdue (with Travis Scott),166093
2022-04-12 23:06,DJ Khaled,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),236524
2022-04-12 23:08,Lil Tecca,Molly Girl,117013
2022-04-12 23:11,Huncho Jack,Go,156530
2022-04-12 23:13,convolk,all black fit,139765
2022-04-12 23:16,Mac Miller,The Spins,1160
2022-04-12 23:16,Travis Scott,NO BYSTANDERS,650
2022-04-12 23:16,Billie Eilish,bad guy,155508
2022-04-12 23:16,Trippie Redd,Miss The Rage (feat. Playboi Carti),882
2022-04-12 23:16,Trippie Redd,Today,534
2022-04-12 23:16,Juice WRLD,Black & White,417
2022-04-12 23:23,Mac Miller,The Spins,195873
2022-04-12 23:26,Juice WRLD,Black & White,186945
2022-04-12 23:28,D. Savage,No Smoke,127322
2022-04-12 23:29,Drake,Summer Sixteen,1532
2022-04-12 23:29,Young Greatness,Moolah,696
2022-04-12 23:29,Young Thug,It's A Slime (feat. Lil Uzi Vert),255
2022-04-12 23:29,Lil Uzi Vert,XO Tour Llif3,325
2022-04-12 23:29,Fetty Wap,Trap Queen,7337
2022-04-12 23:29,Post Malone,Big Lie,6617
2022-04-12 23:29,YG,I'm A Thug Pt. 2,603
2022-04-12 23:29,Travis Scott,Antidote,394
2022-04-12 23:29,Rich The Kid,Rockets (feat. Takeoff & Lil Pump),371
2022-04-12 23:29,Lil Skies,Stop the Madness (feat. Gunna),278
2022-04-12 23:29,Drake,Marvins Room,348
2022-04-12 23:29,Gunna,One Call,348
2022-04-12 23:31,Jaden,Summer,135400
2022-04-12 23:35,Train,"Hey, Soul Sister",216773
2022-04-12 23:36,Drake,Nonstop,80645
2022-04-12 23:39,Joji,YEAH RIGHT,174357
2022-04-12 23:42,Lil Tecca,MONEY ON ME,7718
2022-04-12 23:42,Kendrick Lamar,m.A.A.d city,1021
2022-04-12 23:42,Oliver Tree,Hurt,580
2022-04-12 23:42,SpotemGottem,Beat Box 3 (feat. DaBaby),200424
2022-04-12 23:42,Trippie Redd,Dark Knight Dummo (Feat. Travis Scott),557
2022-04-12 23:45,Oliver Tree,Hurt,145147
2022-04-13 00:14,Kendrick Lamar,m.A.A.d city,23997
2022-04-13 02:32,Kanye West,I Wonder,243440
2022-04-13 02:33,Travis Scott,guidance,2950
2022-04-13 02:33,KESHORE,GRATATA,11400
2022-04-13 02:35,MadeinTYO,Savage,132147
2022-04-13 02:36,YoungBoy Never Broke Again,No Love,770
2022-04-13 02:36,Lil Skies,No Rest,810
2022-04-13 02:36,J. Cole,Photograph,64662
2022-04-13 02:36,Bankrol Hayden,Drop A Tear (feat. Lil Baby),1180
2022-04-13 02:36,Trippie Redd,Taking A Walk,1240
2022-04-13 02:36,Johnny Rain,Peach,1610
2022-04-13 02:36,Migos,Versace (Remix),7880
2022-04-13 02:36,XXXTENTACION,Arms Around You (feat. Maluma & Swae Lee),820
2022-04-13 02:40,Lil Baby,Life Goes On,247054
2022-04-13 02:44,Stunna 4 Vegas,UP THE SMOKE (with Offset),188106
2022-04-13 02:47,Drake,Take Care,161488
2022-04-13 02:52,Mac Miller,Knock Knock,185262
2022-04-13 02:53,A Boogie Wit da Hoodie,Love Drugs and Sex,61627
2022-04-13 02:57,Clean Bandit,Higher (feat. iann dior),203953
2022-04-13 03:00,Polo G,Chosen 1,99736
2022-04-13 03:01,slowthai,terms (feat. Dominic Fike & Denzel Curry),1490
2022-04-13 03:06,Juice WRLD,I'll Be Fine,244193
2022-04-13 03:07,The Weeknd,I Was Never There,16926
2022-04-13 03:22,88GLAM,Purple Baguettes,53210
2022-04-13 03:22,Polo G,RAPSTAR,940
2022-04-13 03:22,Playboi Carti,Sky,410
2022-04-13 03:22,Waka Flocka Flame,No Hands (feat. Roscoe Dash & Wale),1510
2022-04-13 03:32,Polo G,Go Stupid,65880
2022-04-13 03:32,Chance the Rapper,Cocoa Butter Kisses,1320
2022-04-13 03:36,Lil Uzi Vert,Sanguine Paradise,216310
2022-04-13 15:57,Lil Baby,Voice of the Heroes,150
2022-04-13 15:57,Drake,Grammys,620
2022-04-13 15:57,Kendrick Lamar,Money Trees,690
2022-04-13 15:57,Young Thug,Bubbly (with Drake & Travis Scott),840
2022-04-13 15:57,iann dior,Holding On,570
2022-04-13 15:57,Usher,No Limit (feat. Young Thug),880
2022-04-13 15:59,iann dior,Holding On,126443
2022-04-13 16:00,Drake,Laugh Now Cry Later (feat. Lil Durk),600
2022-04-13 16:00,XXXTENTACION,Carry On,730
2022-04-13 16:00,XXXTENTACION,Carry On,150
2022-04-13 16:00,The Weeknd,Pray For Me,710
2022-04-13 16:00,Kendrick Lamar,Money Trees,30876
2022-04-13 16:00,Chance the Rapper,Acid Rain,2160
2022-04-13 16:01,Drake,Laugh Now Cry Later (feat. Lil Durk),670
2022-04-13 16:01,XXXTENTACION,Carry On,670
2022-04-13 16:01,Chance the Rapper,Acid Rain,43700
2022-04-13 16:03,XXXTENTACION,Carry On,129720
2022-04-13 16:04,Drake,Laugh Now Cry Later (feat. Lil Durk),21596
2022-04-13 18:59,AnnenMayKantereit,Tom's Diner,269333
2022-04-13 19:00,Metro Boomin,10 Freaky Girls (with 21 Savage),61946
2022-04-13 19:27,$NOT,GOSHA,440
2022-04-13 19:27,Future,Codeine Crazy,550
2022-04-13 19:27,The Weeknd,Wanderlust,400
2022-04-13 19:27,Jay Critch,Ego,430
2022-04-13 19:27,G Herbo,Cry No More,510
2022-04-13 19:27,Juice WRLD,Blood On My Jeans,500
2022-04-13 19:27,Meek Mill,Sharing Locations (feat. Lil Baby & Lil Durk),390
2022-04-13 19:27,D. Savage,Pill,1240
2022-04-13 19:27,Huncho Jack,Black & Chinese,450
2022-04-13 19:30,D. Savage,Pill,214925
2022-04-13 19:31,Post Malone,Stay,18110
2022-04-13 19:31,D. Savage,Knots,1600
2022-04-13 19:31,Meek Mill,Sharing Locations (feat. Lil Baby & Lil Durk),24394
2022-04-13 19:31,Pretty Pacc,Drifting,600
2022-04-13 19:31,Travis Scott,Oh My Dis Side (feat. Quavo),660
2022-04-13 19:36,Pretty Pacc,Drifting,162711
2022-04-13 19:38,Travis Scott,Oh My Dis Side (feat. Quavo),142348
2022-04-13 19:41,SZA,Power is Power (feat. The Weeknd & Travis Scott),500
2022-04-13 19:41,Polo G,Black Hearted,181430
2022-04-13 19:41,Rich The Kid,Prada (feat. Polo G) - Remix,16040
2022-04-13 19:41,XXXTENTACION,BAD!,420
2022-04-13 19:41,DaBaby,PICK UP (feat. Quavo),5100
2022-04-13 19:45,Drake,Nice For What,210746
2022-04-13 19:47,Future,Lay Up,116133
2022-04-13 19:53,Mac Miller,Knock Knock,202806
2022-04-13 19:54,Drake,Way 2 Sexy (with Future & Young Thug),1220
2022-04-13 19:54,Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",76453
2022-04-13 19:57,Drake,Free Smoke,3630
2022-04-13 19:57,King Von,Don't Play That,980
2022-04-13 19:57,Young Thug,Relationship (feat. Future),141120
2022-04-13 19:57,Lil Uzi Vert,Dark Queen,1390
2022-04-13 19:57,French Montana,No Stylist (feat. Drake),3310
2022-04-13 19:57,Lil Mosey,Enough,570
2022-04-13 20:01,King Von,Don't Play That,133613
2022-04-13 20:04,Lil Uzi Vert,Dark Queen,173419
2022-04-13 20:05,"Tyler, The Creator",I THINK,1130
2022-04-13 20:05,Polo G,Wishing For A Hero (feat. BJ The Chicago Kid),640
2022-04-13 20:05,NAV,Tap (feat. Meek Mill),79327
2022-04-13 20:05,Lil Tecca,All Star (with Lil Tjay),5640
2022-04-13 20:05,Gunna,RELENTLESS (feat. Lil Uzi Vert),460
2022-04-13 20:08,"Tyler, The Creator",I THINK,54330
2022-04-13 20:08,Gunna,RELENTLESS (feat. Lil Uzi Vert),2100
2022-04-13 20:13,YG,I Be On,940
