endTime,artistName,trackName,msPlayed
2021-12-18 21:42,Bobby Shmurda,No Time For Sleep (Freestyle),4760
2021-12-18 21:42,Conway the Machine,Scatter Brain (feat. Ludacris & JID),1270
2021-12-18 21:42,Conway the Machine,Scatter Brain (feat. Ludacris & JID),820
2021-12-18 21:42,Dominic Fike,Phone Numbers,146826
2021-12-18 21:42,Meek Mill,Sharing Locations (feat. Lil Baby & Lil Durk),1080
2021-12-18 21:42,Juice WRLD,Flaws And Sins,4353
2021-12-18 21:42,Polo G,Go Part 1 (with G Herbo),7150
2021-12-18 21:47,Bobby Shmurda,No Time For Sleep (Freestyle),3330
2021-12-18 21:47,Bobby Shmurda,No Time For Sleep (Freestyle),202570
2021-12-18 21:47,Conway the Machine,Scatter Brain (feat. Ludacris & JID),150
2021-12-18 21:47,Kendrick Lamar,King Kunta,1240
2021-12-18 21:50,Conway the Machine,Scatter Brain (feat. Ludacris & JID),209117
2021-12-18 21:53,Fetty Wap,Again,600
2021-12-18 21:53,NAV,With Me,4420
2021-12-18 21:53,The Weeknd,Starboy,2350
2021-12-18 21:53,Yung Bans,Round (feat. Juice WRLD),980
2021-12-18 21:53,Belly,Might Not,910
2021-12-18 21:53,A$AP Rocky,L$D,1260
2021-12-18 21:53,A$AP Mob,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",580
2021-12-18 21:53,Lil Baby,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),1090
2021-12-18 21:53,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),780
2021-12-18 21:53,Polo G,So Real,630
2021-12-18 21:53,Machine Gun Kelly,Trap Paris (feat. Quavo & Ty Dolla $ign),2000
2021-12-18 21:53,Lil Skies,Big Money,2170
2021-12-18 21:53,21 Savage,Mr. Right Now (feat. Drake),860
2021-12-18 21:53,Kid Cudi,Rockstar Knights (with Trippie Redd),1450
2021-12-18 21:53,CEO Trayle,Ok Cool,132612
2021-12-18 21:56,Lil Skies,Nowadays Pt. 2 (feat. Landon Cube),1040
2021-12-18 21:56,Travis Scott,Watch (feat. Lil Uzi Vert & Kanye West),840
2021-12-18 21:56,Gunna,Sold Out Dates (feat. Lil Baby),166368
2021-12-18 21:56,Suckafreejuice,Dis&Dat,1040
2021-12-18 21:56,KYLE,iSpy (feat. Lil Yachty),1280
2021-12-18 21:56,Future,Jersey,1000
2021-12-18 21:56,Joji,SLOW DANCING IN THE DARK,10471
2021-12-18 21:59,Future,Jersey,188702
2021-12-18 22:00,KYLE,iSpy (feat. Lil Yachty),23867
2021-12-18 22:05,Drake,0 To 100 / The Catch Up,275226
2021-12-18 22:07,Ali Gatie,Welcome Back (feat. Alessia Cara),136623
2021-12-18 22:09,Lil Tecca,Bossanova,123573
2021-12-18 22:09,YoungBoy Never Broke Again,No Love,940
2021-12-18 22:09,Aminé,Places + Faces,1200
2021-12-18 22:09,Billie Eilish,lovely (with Khalid),19656
2021-12-18 22:12,Polo G,Go Part 1 (with G Herbo),161627
2021-12-18 22:14,Johnny Rain,Peach,113732
2021-12-18 22:16,Cordae,Kung Fu,1430
2021-12-18 22:16,Jack Harlow,THRU THE NIGHT (feat. Bryson Tiller),86640
2021-12-18 22:16,NoCap,Surgery,2110
2021-12-18 22:16,DaBaby,Handgun (feat. NoCap & Polo G),1900
2021-12-18 22:19,Lil Mosey,Live This Wild,2600
2021-12-18 22:19,MadeinTYO,Time of Her Life,167013
2021-12-18 22:19,Travis Scott,YOSEMITE,3426
2021-12-18 22:25,J. Cole,Change,331480
2021-12-18 22:29,Ty Dolla $ign,Universe (feat. Kehlani),220138
2021-12-18 22:37,YBN Nahmir,Rubbin off the Paint,6881
2021-12-19 04:28,Cxdy,Devilman,159530
2021-12-19 04:48,Cxdy,Ghostbuster,977
2021-12-19 04:48,Cxdy,Devilman,253776
2021-12-19 04:51,Cxdy,Devilman,206018
2021-12-19 04:52,Cxdy,Ghostbuster,7306
2021-12-19 16:47,Gucci Mane,Gucci Please,1088
2021-12-19 16:47,Lil Tecca,MONEY ON ME,618
2021-12-19 16:47,Juice WRLD,Maze,469
2021-12-19 16:47,Juice WRLD,Maze,789
2021-12-19 16:47,Migos,Walk It Talk It,256
2021-12-19 16:47,21 Savage,Immortal,1237
2021-12-19 16:47,21 Savage,Immortal,490
2021-12-19 16:47,guccihighwaters,i'm so sick of this,554
2021-12-19 16:47,Lil Uzi Vert,Moon Relate,426
2021-12-19 16:47,C Clip Beatz,Wit Yo Bae (feat. Kodak Black),704
2021-12-19 16:47,Lil Baby,Section 8 (feat. Young Thug),405
2021-12-19 16:47,A Boogie Wit da Hoodie,Right Moves,575
2021-12-19 16:47,Gunna,RELENTLESS (feat. Lil Uzi Vert),448
2021-12-19 16:47,Smokepurpp,Phone (feat. NAV),746
2021-12-19 16:47,Bazzi,Focus (feat. 21 Savage),149
2021-12-19 16:47,Bazzi,Focus (feat. 21 Savage),234
2021-12-19 16:47,blackbear,chateau,554
2021-12-19 16:47,A Boogie Wit da Hoodie,Jungle,234
2021-12-19 16:51,Migos,Walk It Talk It,276147
2021-12-19 17:14,Gunna,RELENTLESS (feat. Lil Uzi Vert),3178
2021-12-19 17:14,Bazzi,Focus (feat. 21 Savage),60675
2021-12-19 17:14,Joyner Lucas,Ramen & OJ,1024
2021-12-19 17:15,TOKYO’S REVENGE,GOODMORNINGTOKYO!,277
2021-12-19 17:15,J. Cole,Work Out,618
2021-12-19 17:15,J. Cole,Work Out,1301
2021-12-19 17:15,MadeinTYO,Savage,874
2021-12-19 17:15,J. Cole,Lion King On Ice,426
2021-12-19 17:15,Kanye West,All Of The Lights,533
2021-12-19 17:15,Lil Uzi Vert,Money Longer,1344
2021-12-19 17:15,Joyner Lucas,Ramen & OJ,8661
2021-12-19 17:18,Rae Sremmurd,This Could Be Us,206306
2021-12-19 17:22,Lil Uzi Vert,Money Longer,198944
2021-12-19 17:24,Travis Scott,SKELETONS,145588
2021-12-19 17:28,Post Malone,Candy Paint,227533
2021-12-19 17:30,Quality Control,On Me,917
2021-12-19 17:30,DaBaby,Baby Sitter (feat. Offset),148715
2021-12-19 17:33,The Weeknd,Pray For Me,2304
2021-12-19 17:33,Future,Over Your Head,132586
2021-12-19 17:33,Logic,1-800-273-8255,1023
2021-12-19 17:36,Rico Pressley,Betty Boop,234146
2021-12-19 17:37,24kGoldn,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",1344
2021-12-19 17:37,$NOT,Whipski (feat. Lil Skies & Internet Money),2197
2021-12-19 17:37,Ali Gatie,What If I Told You That I Love You,30590
2021-12-19 17:40,24kGoldn,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",192745
2021-12-19 17:43,$NOT,Whipski (feat. Lil Skies & Internet Money),183982
2021-12-19 17:47,Trippie Redd,Dark Knight Dummo (Feat. Travis Scott),231530
2021-12-19 17:51,French Montana,No Shopping (feat. Drake),227727
2021-12-19 17:54,KESHORE,GRATATA,5168
2021-12-19 17:54,Drake,Gyalchester,189229
2021-12-19 17:59,YFN Lucci,Key to the Streets,281986
2021-12-19 18:02,Migos,White Sand,202834
2021-12-19 18:06,NoCap,38 Sides (feat. YoungBoy Never Broke Again),187764
2021-12-19 18:08,NoCap,38 Sides (feat. YoungBoy Never Broke Again),4885
2021-12-19 18:08,Doe Boy,LOW KEY (feat. Lil Uzi Vert),165337
2021-12-20 16:15,Lil Tecca,Out Of Luck,1002
2021-12-20 16:15,UMI,Remember Me,2880
2021-12-20 16:15,MadeinTYO,Uber Everywhere,469
2021-12-20 16:15,Drake,Wants and Needs (feat. Lil Baby),426
2021-12-20 16:15,Kodak Black,Tunnel Vision,2474
2021-12-20 16:15,Polo G,Chosen 1,2197
2021-12-20 16:15,Lil Tjay,Calling My Phone,768
2021-12-20 16:15,Frank Ocean,Nights,810
2021-12-20 16:15,Doe Boy,LOW KEY (feat. Lil Uzi Vert),874
2021-12-20 16:15,88GLAM,Racks (feat. Gunna),746
2021-12-20 16:15,NAV,Habits,810
2021-12-20 16:15,Internet Money,Lemonade,405
2021-12-20 16:15,Kanye West,Mercy,1280
2021-12-20 16:19,Drake,Wants and Needs (feat. Lil Baby),192956
2021-12-20 16:19,Lil Tjay,Calling My Phone,6714
2021-12-20 16:23,Travis Scott,Antidote,262693
2021-12-20 16:23,fats'e,"scraped my knee, pt. 2",9596
2021-12-20 16:34,D. Savage,Lock'd In,2110
2021-12-20 16:34,Big Scarr,"SoIcyBoyz 3 (feat. Gucci Mane, Pooh Shiesty, Foogiano & Tay Keith)",1390
2021-12-20 16:34,Big Scarr,"SoIcyBoyz 3 (feat. Gucci Mane, Pooh Shiesty, Foogiano & Tay Keith)",550
2021-12-20 16:34,Lil Shock,Rockstar,1380
2021-12-20 16:34,Tee Grizzley,Late Night Calls,780
2021-12-20 16:34,Big Sean,Sacrifices,3970
2021-12-20 16:34,Lil Wayne,6 Foot 7 Foot,880
2021-12-20 16:34,Lil Wayne,6 Foot 7 Foot,5550
2021-12-20 16:34,NAV,Just Happened,1040
2021-12-20 16:34,DJ Khaled,"Jealous (feat. Chris Brown, Lil Wayne & Big Sean)",530
2021-12-20 16:34,Clairo,Pretty Girl,2170
2021-12-20 16:40,J. Cole,Wet Dreamz,239320
2021-12-20 16:44,Gunna,COOLER THAN A BITCH (feat. Roddy Ricch),197000
2021-12-20 16:44,Post Malone,Go Flex,13760
2021-12-20 16:48,Cordae,Broke As Fuck,196111
2021-12-20 16:50,Luh Kel,Pull Up,123399
2021-12-20 16:55,Metro Boomin,No Complaints (feat. Offset & Drake) (Bonus),265480
2021-12-20 16:58,Machine Gun Kelly,my ex's best friend (with blackbear),139460
2021-12-20 17:01,Polo G,Toxic,131968
2021-12-20 17:06,Waka Flocka Flame,No Hands (feat. Roscoe Dash & Wale),263773
2021-12-20 17:09,Lil Uzi Vert,XO Tour Llif3,420
2021-12-20 17:09,Post Malone,No Option,640
2021-12-20 17:09,Johnny Rain,Peach,480
2021-12-20 17:09,Lil Baby,On Me,330
2021-12-20 17:09,Pooh Shiesty,7.62 God,390
2021-12-20 17:09,Sean Kingston,Beautiful Girls,890
2021-12-20 17:09,Polo G,Finer Things,2150
2021-12-20 17:09,Polo G,Go Stupid,330
2021-12-20 17:09,Aminé,Caroline,1090
2021-12-20 17:09,Shelley FKA DRAM,Cash Machine,270
2021-12-20 17:09,iann dior,what is real,680
2021-12-20 17:09,NAV,A$AP Ferg,530
2021-12-20 17:09,916frosty,enough,360
2021-12-20 17:09,Aminé,BLACKJACK (feat. YBN Cordae) - Remix,145196
2021-12-20 17:13,Polo G,Go Stupid,165726
2021-12-20 17:17,$NOT,Mean,1650
2021-12-20 17:17,Post Malone,No Option,169053
2021-12-20 17:17,Lil Baby,Dreams 2 Reality (feat. NoCap),3280
2021-12-20 17:17,Kid Cudi,Day 'N' Nite (nightmare),1840
2021-12-20 17:19,Juice WRLD,Black & White,83330
2021-12-20 18:37,Fetty Wap,Again,4949
2021-12-20 18:37,Travis Scott,WAKE UP,1429
2021-12-20 18:37,Yung Bans,Round (feat. Juice WRLD),2432
2021-12-20 18:37,Trippie Redd,6 Kiss,8234
2021-12-20 18:39,Yung Bans,Round (feat. Juice WRLD),152798
2021-12-20 18:43,Travis Scott,WAKE UP,231963
2021-12-20 18:44,Lil Tjay,Mixed Emotions,55069
2021-12-20 20:41,Comethazine,Walk,298
2021-12-20 20:41,Young Thug,It's A Slime (feat. Lil Uzi Vert),618
2021-12-20 20:41,Bankrol Hayden,Costa Rica (feat. The Kid LAROI) - Remix,384
2021-12-20 20:41,French Montana,Unforgettable,447
2021-12-20 20:41,Polo G,Martin & Gina,213
2021-12-20 20:41,Lil Mosey,Noticed,618
2021-12-20 20:43,Polo G,Martin & Gina,132832
2021-12-20 21:05,Lil Mosey,Noticed,30848
2021-12-20 21:23,Tee Grizzley,Overlapped,1194
2021-12-20 21:25,Ty Dolla $ign,Pineapple (feat. Gucci Mane & Quavo),981
2021-12-20 21:25,Rvssian,M&M (with Future feat. Lil Baby),138389
2021-12-20 21:25,iann dior,emotions,682
2021-12-20 21:25,J. Cole,KOD,3605
2021-12-20 21:28,MadeinTYO,Kelly Rowland,172667
2021-12-20 21:31,Machine Gun Kelly,"Bullets With Names (feat. Young Thug, RJMrLA & Lil Duke)",139686
2021-12-21 02:41,Polo G,Relentless,199549
2021-12-21 02:43,Migos,Having Our Way (feat. Drake),118627
2021-12-21 03:04,POORSTACY,hollow,1685
2021-12-21 03:06,Young Thug,Future Swag,165866
2021-12-21 03:10,Kanye West,Violent Crimes,38689
2021-12-21 19:33,The Weeknd,Twenty Eight,917
2021-12-21 19:33,YBN Nahmir,Rubbin off the Paint,8725
2021-12-21 19:33,NAV,Freshman List,1685
2021-12-21 19:37,Drake,Take Care,195391
2021-12-21 20:08,Juice WRLD,All Girls Are The Same,597
2021-12-21 20:08,Lil Skies,I,512
2021-12-21 20:08,XXXTENTACION,whoa (mind in awe),1109
2021-12-21 20:08,T9ine,Check On Me (feat. Polo G),789
2021-12-21 20:12,Lil Skies,I,181890
2021-12-21 20:13,J. Cole,The Cut Off (feat. kiLL edward),1002
2021-12-21 20:13,J. Cole,The Cut Off (feat. kiLL edward),2602
2021-12-21 20:13,Bryson Tiller,Stay Blessed,2986
2021-12-21 20:13,Bryson Tiller,Stay Blessed,1834
2021-12-21 20:13,Gucci Mane,1st Day out Tha Feds,2496
2021-12-21 20:13,Quality Control,Big Rocks (Offset feat. Young Thug),4543
2021-12-21 20:13,XXXTENTACION,whoa (mind in awe),54878
2021-12-21 20:15,J. Cole,The Cut Off (feat. kiLL edward),134634
2021-12-22 16:41,Kodak Black,Closure,39125
2021-12-26 23:12,A Boogie Wit da Hoodie,Pull Up (feat. NAV),1695
2021-12-26 23:12,Kanye West,Hurricane,5921
2021-12-26 23:12,Kanye West,Off The Grid,905
2021-12-26 23:13,Young Thug,Hot (feat. Gunna),1927
2021-12-26 23:13,K CAMP,Lottery (Renegade),2298
2021-12-26 23:13,Aries,SANTA MONICA,882
2021-12-26 23:13,JAY-Z,Ni**as In Paris,1369
2021-12-26 23:13,Rae Sremmurd,Black Beatles,1207
2021-12-26 23:13,AJR,Sober Up (feat. Rivers Cuomo),1927
2021-12-26 23:13,Kanye West,Off The Grid,49458
2021-12-26 23:13,T.I.,Jefe (feat. Meek Mill),1369
2021-12-26 23:13,Post Malone,Money Made Me Do It,1625
2021-12-26 23:13,Polo G,First Place,952
2021-12-26 23:13,The Weeknd,In Your Eyes,3018
2021-12-26 23:17,Young Nudy,EA (feat. 21 Savage),227175
2021-12-26 23:20,Tee Grizzley,Second Day Out,29903
2021-12-26 23:20,Drake,What’s Next,178153
2021-12-26 23:28,A Boogie Wit da Hoodie,Luv Is Art (feat. Lil Uzi Vert),1300
2021-12-26 23:28,Travis Scott,WAKE UP,35271
2021-12-26 23:28,Future,March Madness,859
2021-12-26 23:28,Luh Kel,Pull Up,2577
2021-12-26 23:28,Playboi Carti,Shoota (feat. Lil Uzi Vert),1578
2021-12-26 23:28,SAFE,Paid In Full (feat. Playboi Carti),2159
2021-12-26 23:28,Billie Eilish,all the good girls go to hell,1207
2021-12-26 23:32,Lil Baby,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),187464
2021-12-26 23:38,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],279906
2021-12-26 23:44,Bobby Shmurda,No Time For Sleep (Freestyle),375652
2021-12-26 23:48,Kota the Friend,Face It,9024
2021-12-26 23:48,NAV,Minute,222480
2021-12-27 19:44,Young Thug,Relationship (feat. Future),4885
2021-12-27 19:45,Post Malone,No Option,938
2021-12-27 19:48,Young Thug,Relationship (feat. Future),215306
2021-12-27 19:50,Post Malone,No Option,139201
2021-12-27 20:04,BandoPop,Flights,206837
2021-12-27 20:05,BandoPop,Good Die Young,22293
2021-12-27 20:07,YoungBoy Never Broke Again,Kacey Talk,83477
2021-12-31 21:25,G Herbo,T.O.P.,835
2021-12-31 21:25,Roddy Ricch,Boom Boom Room,1369
2021-12-31 21:25,Juice WRLD,Hear Me Calling,3715
2021-12-31 21:28,BandoPop,Flights,206837
2021-12-31 21:32,Aminé,Heebiejeebies - Bonus,220160
2021-12-31 21:34,NAV,Freshman List,118821
2021-12-31 22:14,NAV,Freshman List,3320
2021-12-31 22:14,NAV,Freshman List,882
2021-12-31 22:14,BandoPop,Flights,464
2021-12-31 22:17,Polo G,Martin & Gina,132832
2021-12-31 22:17,Rod Wave,Rags2Riches 2 (feat. Lil Baby),21219
2021-12-31 22:21,Tay-K,The Race - Remix,211875
2021-12-31 22:25,A Boogie Wit da Hoodie,Thug Love,7238
2021-12-31 22:25,Gucci Mane,Like 34 & 8 (feat. Pooh Shiesty),232467
2022-01-02 01:18,Aminé,Heebiejeebies - Bonus,220160
2022-01-02 01:23,Clean Bandit,Higher (feat. iann dior),279835
2022-01-02 01:23,Dominic Fike,3 Nights,42978
2022-01-02 01:26,NEIKED,Better Days (NEIKED x Mae Muller x Polo G),143545
2022-01-02 01:28,Nealyn,Heyyyy :,160000
2022-01-02 01:33,Kid Cudi,Mr. Rager,294226
2022-01-02 01:39,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),302115
2022-01-03 04:23,Kanye West,Flashing Lights,130
2022-01-03 04:23,Kanye West,Heartless,460
2022-01-03 04:23,Orangelo,Oceans,4310
2022-01-03 04:23,The Kid LAROI,SO DONE,720
2022-01-03 04:23,Nujabes,Luv(sic.) pt3 (feat. Shing02),110
2022-01-03 04:23,BandoPop,Flights,9970
2022-01-03 04:23,Nujabes,Feather (feat. Cise Starr & Akin from CYNE),140
2022-01-03 04:23,Bazzi,Beautiful (feat. Camila Cabello),120
2022-01-03 04:23,its-ya-boi,OK,790
2022-01-03 04:23,Wolf,Waiting (Tell Me),1570
2022-01-03 04:23,Lightover,It Was One Look Into Your Eyes,35600
2022-01-03 04:23,Skizzy Mars,Time (feat. G-Eazy & Olivver the Kid),130
2022-01-03 04:24,vibe academy,seedlings,740
2022-01-03 04:24,Khalid,Location,530
2022-01-03 04:24,Arctic Monkeys,505,230
2022-01-03 04:24,yamarcus,cool beans,1780
2022-01-03 04:24,dave.,lofi jam,26830
2022-01-03 04:24,$NOT,Whipski (feat. Lil Skies & Internet Money),670
2022-01-03 04:24,threefourfive,patience,290
2022-01-03 04:24,threefourfive,patience,2260
2022-01-03 04:27,Myriad of Trees,Flight of the Mitoglider,197616
2022-01-03 04:29,Yung Dark,Coffee Break,122695
2022-01-03 04:31,Azera,Wondering 5,115200
2022-01-03 04:34,lawnii,dried,136235
2022-01-03 04:36,Oscar Hollis,Sun Meets Moon,158117
2022-01-03 04:38,Maci,in my dream EP,114854
2022-01-06 01:09,Babyface Ray,Paperwork Party - Remix,6592
2022-01-07 07:36,Tobias Dray,Call Me Your Hope,33450
2022-01-07 07:36,Tobias Dray,HMU,30122
2022-01-08 08:12,Pooh Shiesty,Murder Skool,1630
2022-01-08 08:15,BandoPop,Flights,206837
2022-01-08 08:21,Kanye West,Off The Grid,339249
2022-01-08 08:24,PnB Rock,MIDDLE CHILD,640
2022-01-08 08:24,Kodak Black,Too Many Years,630
2022-01-08 08:24,Gunna,Big Shot,177683
2022-01-08 08:24,DJ Khaled,Celebrate (feat. Travis Scott & Post Malone),990
2022-01-08 08:24,Childish Gambino,3005,5120
2022-01-08 08:24,Jaden,Summer,20119
2022-01-08 08:24,The Weeknd,All I Know,920
2022-01-08 08:24,Metro Boomin,Borrowed Love (feat. Swae Lee & WizKid),640
2022-01-08 08:27,Gucci Mane,Right on Time,151890
2022-01-08 08:30,Juice WRLD,Lean Wit Me,175755
2022-01-08 08:33,Bruno Mars,Skate,203122
2022-01-08 08:37,Travis Scott,beibs in the trap,213863
2022-01-08 08:39,iann dior,Pretty Girls,133608
2022-01-08 08:44,Travis Scott,STARGAZING,270714
2022-01-08 08:46,POORSTACY,I Can't Sleep,146806
2022-01-08 08:49,Lil Baby,Heatin Up (feat. Gunna),177314
2022-01-08 08:52,Wes Walker,Jordan Belfort,194685
2022-01-08 08:55,Young Thug,Bad Bad Bad (feat. Lil Baby),149040
2022-01-08 08:58,Lil Skies,Magic,182337
2022-01-08 09:01,VIC MENSA,Reverse (Ft. G-Eazy),183462
2022-01-11 00:59,Aminé,Heebiejeebies - Bonus,6140
2022-01-11 01:04,Drake,Way 2 Sexy (with Future & Young Thug),3844
2022-01-11 01:04,Drake,Fair Trade (with Travis Scott),291175
2022-01-11 01:08,Drake,Knife Talk (with 21 Savage ft. Project Pat),242965
2022-01-11 01:12,Big Sean,Bounce Back,222360
2022-01-11 01:16,Lil Uzi Vert,Prices,233333
2022-01-11 01:18,Famous Dex,JAPAN,142000
2022-01-11 01:21,Polo G,Martin & Gina,132832
2022-01-11 01:25,Kanye West,Flashing Lights,237506
2022-01-11 01:44,Diplo,Wish,110871
2022-01-11 01:49,Aminé,REEL IT IN,560
2022-01-11 01:49,BandoPop,Flights,15290
2022-01-11 01:52,Diplo,Wish,175273
2022-01-11 01:55,BandoPop,Flights,206837
2022-01-11 02:03,MadeinTYO,Ned Flanders (feat. A$AP Ferg),1050
2022-01-11 02:03,Jaden,Ninety,468168
2022-01-11 02:03,Oliver Tree,Hurt,850
2022-01-11 02:03,Juice WRLD,Hurt Me,780
2022-01-11 02:03,88GLAM,It's A Flex (feat. NAV),5861
2022-01-11 02:06,MadeinTYO,Ned Flanders (feat. A$AP Ferg),4172
2022-01-11 02:06,Childish Gambino,Redbone,820
2022-01-11 02:06,Lil Tecca,MONEY ON ME,1610
2022-01-11 02:06,Oliver Tree,Hurt,145147
2022-01-11 02:06,Travis Scott,way back,4910
2022-01-11 02:06,Billie Eilish,lovely (with Khalid),990
2022-01-11 02:09,$NOT,Can You Help Me,173000
2022-01-11 02:13,Kanye West,All Falls Down,223506
2022-01-11 02:17,Frank Ocean,Ivy,249191
2022-01-11 02:22,Frank Ocean,Nights,307151
2022-01-11 02:26,Aminé,Heebiejeebies - Bonus,220160
2022-01-11 02:28,ASTN,Happier Than Ever,109325
2022-01-11 02:31,Mac Miller,Knock Knock,202806
2022-01-11 02:35,J. Cole,4 Your Eyez Only,215318
2022-01-11 02:37,Nealyn,Heyyyy :,119930
2022-01-11 12:59,Orangelo,Oceans,1890
2022-01-11 12:59,Miller Jones,Frozen Trees,20890
2022-01-11 13:02,Myriad of Trees,Flight of the Mitoglider,197616
2022-01-11 13:04,skylarks,casern letter,123428
2022-01-11 13:07,Slim.,Nostalgia Pt. 1 - Beat Edit,129360
2022-01-11 13:09,Dubinskaya,Novosibirsk,161620
2022-01-11 13:12,rasya,Late Night Call,153809
2022-01-11 13:15,Da Sacnite,urban souls,166829
2022-01-11 13:17,Last Memories,Distance,163382
2022-01-11 13:20,Breakfast For Brunch,Monday Morning Routine,159195
2022-01-11 13:22,longstar,ejak,101647
2022-01-11 13:24,Tom Oswald,Stripe Two,106666
2022-01-11 13:26,Dusty Decks,Soul Single Serenade,147555
2022-01-11 13:28,The Story So Far,Keep This Up - Lo-Fi,148461
2022-01-11 13:30,Stardog Lofi,the farmyard,118356
2022-01-11 13:34,Blackburri,Cloudy Daze,215856
2022-01-11 13:37,yamarcus,cool beans,155294
2022-01-11 13:39,typographicc,Down Low,136797
2022-01-11 13:41,Blue Zombie,Octavium,106666
2022-01-11 13:42,Reggie Lume,Gust Of Feels,80000
2022-01-11 13:44,Masuyu,Eggin,118500
2022-01-11 13:47,RainDear,Sketchy Dreamers,160620
2022-01-11 13:48,Waveum,Limewire,79764
2022-01-11 13:50,when in NY,green tulips,127894
2022-01-11 13:53,SASAF,Slow Gaze,147316
2022-01-11 13:55,Koralle,Souvenir,148166
2022-01-11 13:57,Mint Tape,play’n rewind,81946
2022-01-11 13:59,Bandarr,Cherry Soda,171413
2022-01-11 14:02,BƱBBLE,Fairy Tale,135876
2022-01-11 14:06,Matt Large,Taking a Gap Year,235756
2022-01-11 14:08,Da Sacnite,do u love me?,120000
2022-01-11 14:10,Mad Chronic,Lusette,121152
2022-01-11 14:12,Dpsht,Neon Stream,148458
2022-01-11 14:15,Milo the Cat,Always On Time,151666
2022-01-11 14:17,Geórgia Neve,Marry U,138352
2022-01-11 14:19,gsky.,Warm Breeze,121600
2022-01-11 14:22,Single Friend,Lofi Dad Joke Aficionado,139411
2022-01-11 14:24,Justnormal,Bravado,127706
2022-01-11 14:27,Hi Hotel,Artifacts,222037
2022-01-11 14:30,Beatmund Noise,Weird Folks,131441
2022-01-11 14:32,2 Liter,Heart and Soul,121217
2022-01-11 14:34,Oscar Hollis,Twisted,156585
2022-01-11 14:37,Airship River,Candy Clouds,192008
2022-01-11 14:40,Papier,Cool Stuff,147692
2022-01-11 14:42,Ahe Bane,Galu,123000
2022-01-11 14:44,Sail & Weep,Liza waited,129223
2022-01-11 14:46,fresh from the oven,oof,136311
2022-01-11 14:48,Twinkz,Hertz,110454
2022-01-11 14:50,threefourfive,patience,126375
2022-01-11 14:53,UniqeCorn,Study Buddy,145969
2022-01-11 14:56,Lovely Rascals,Heart-Shaped,168000
2022-01-11 14:58,Louis Loux,vibrant,139983
2022-01-11 15:01,Guustavv,Lost in the Woods,150232
2022-01-11 15:02,Maj Majid,Fernvale,86666
2022-01-11 15:04,City Whisper,Past Midnight,97191
2022-01-11 15:06,Sadglow,Elevator,160000
2022-01-11 15:10,Fuzzy Donut,Responsible Emotions,197333
2022-01-11 15:13,Abbesses Square,Finish Line,182530
2022-01-11 15:15,Dalston Druids,High Street Blues,161867
2022-01-11 15:25,"Beats Me, Innit?",Angel Number,146128
2022-01-11 15:28,Oscar Hollis,Windowsills,155454
2022-01-11 15:30,Hektoor,Lonely Boy,156331
2022-01-11 15:32,Kripto,Train of Thought,132400
2022-01-11 15:35,Olivier Abeille,Rooftop,126727
2022-01-11 15:37,L O K P I K,web of vibes,129613
2022-01-11 15:39,Clint Is Quinn,Shoreditch,153000
2022-01-11 15:42,HoKø,Sunset Wish,134028
2022-01-11 15:44,London Lighthouse,Cannons Park,164589
2022-01-11 15:47,C-90,Ferrochrome,142392
2022-01-11 15:49,Olivier Abeille,Chapman,129048
2022-01-11 15:52,Myriad of Trees,Flight of the Mitoglider,197616
2022-01-11 15:54,"Frankly, We Hold",United We Belong,122556
2022-01-11 15:56,Näver,Cloudy,132711
2022-01-11 15:59,Dylan Sitts,Brontosaurus,142857
2022-01-11 16:01,Rhode Chain,Cryon,157500
2022-01-11 16:04,Niebieski,Concrete Edges,136000
2022-01-11 16:06,lofi boyz,chill study,135529
2022-01-11 16:08,En Rie,Toro,99740
2022-01-11 16:10,Mindscape,Main Source,145813
2022-01-11 16:12,Wacho,Voyager I,128354
2022-01-11 16:14,Myríad,Cruisin',126896
2022-01-11 16:16,efedrin,that old lick,84023
2022-01-11 16:18,Boshi,falling,160000
2022-01-11 16:20,Billy.B,Back For More,123000
2022-01-11 16:23,Idyllik Beat,Purple & Yellow,135980
2022-01-11 16:26,Tibeauthetraveler,Memory Lane,176147
2022-01-11 16:28,Kid Kio,Paper Plane,128100
2022-01-11 16:30,Wasted Glitter,Between The Lines,122666
2022-01-11 16:33,Software Soul,Joosin,163000
2022-01-11 16:36,Lovetime Rhapsody,The Smokeroom Band,207007
2022-01-11 16:38,Rameno,Grey Zone,115764
2022-01-11 16:42,chilltrap,1 Billion Secure,106521
2022-01-12 12:40,Gunna,private island,132173
2022-01-12 12:42,Gunna,pushin P (feat. Young Thug),136266
2022-01-12 12:45,Gunna,poochie gown,141346
2022-01-12 12:48,Gunna,mop (feat. Young Thug),185213
2022-01-12 12:51,Gunna,thought i was playing,167840
2022-01-12 12:53,Gunna,how you did that (feat. Kodak Black),160266
2022-01-12 12:57,Gunna,alotta cake,193986
2022-01-12 13:00,Gunna,livin wild,142226
